file,return_code,pnl,stdout_tail,stderr_tail
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom1p2_curv0p6_l10m5m3_b5.py,0,189623.0,"2_curv0p6_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -20,113
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 60,196

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom1p2_curv0p6_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -17,730
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 62,672

Profit summary:
Round 1 day -2: 66,755
Round 1 day -1: 60,196
Round 1 day 0: 62,672
Total profit: 189,623",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom1p2_curv0p6_l8m5m3_b3.py,0,186635.0,"1p2_curv0p6_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -22,430
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 57,879

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom1p2_curv0p6_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -18,168
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 62,234

Profit summary:
Round 1 day -2: 66,522
Round 1 day -1: 57,879
Round 1 day 0: 62,234
Total profit: 186,635",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom1p2_curv0p6_l8m5m3_b5.py,0,187720.0,"1p2_curv0p6_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -20,224
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 60,085

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb0p4_zm0p9_t30p0_mom1p2_curv0p6_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -18,980
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 61,422

Profit summary:
Round 1 day -2: 66,213
Round 1 day -1: 60,085
Round 1 day 0: 61,422
Total profit: 187,720",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l10m5m3_b3.py,0,273620.0,"m0p6_curv0p3_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,674
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,983

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 9,681
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,083

Profit summary:
Round 1 day -2: 91,554
Round 1 day -1: 91,983
Round 1 day 0: 90,083
Total profit: 273,620",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l10m5m3_b5.py,0,271970.0,"m0p6_curv0p3_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,491
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,800

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,129
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 89,531

Profit summary:
Round 1 day -2: 91,639
Round 1 day -1: 90,800
Round 1 day 0: 89,531
Total profit: 271,970",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l8m5m3_b3.py,0,273245.0,"mom0p6_curv0p3_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,077
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,386

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 9,566
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 89,968

Profit summary:
Round 1 day -2: 90,891
Round 1 day -1: 92,386
Round 1 day 0: 89,968
Total profit: 273,245",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l8m5m3_b5.py,0,270152.0,"mom0p6_curv0p3_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,316
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,625

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p3_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 8,280
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,682

Profit summary:
Round 1 day -2: 90,845
Round 1 day -1: 90,625
Round 1 day 0: 88,682
Total profit: 270,152",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l10m5m3_b3.py,0,214516.0,"p6_curv0p6_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -10,913
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 69,396

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -9,817
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 70,585

Profit summary:
Round 1 day -2: 74,535
Round 1 day -1: 69,396
Round 1 day 0: 70,585
Total profit: 214,516",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l10m5m3_b5.py,0,213709.0,"p6_curv0p6_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -10,543
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 69,766

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -9,730
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 70,672

Profit summary:
Round 1 day -2: 73,271
Round 1 day -1: 69,766
Round 1 day 0: 70,672
Total profit: 213,709",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l8m5m3_b3.py,0,211562.0,"0p6_curv0p6_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -12,260
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 68,049

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -10,410
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 69,992

Profit summary:
Round 1 day -2: 73,521
Round 1 day -1: 68,049
Round 1 day 0: 69,992
Total profit: 211,562",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l8m5m3_b5.py,0,212465.0,"0p6_curv0p6_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -10,446
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 69,863

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p6_curv0p6_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -10,974
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 69,428

Profit summary:
Round 1 day -2: 73,174
Round 1 day -1: 69,863
Round 1 day 0: 69,428
Total profit: 212,465",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l10m5m3_b3.py,0,259582.0,"om1p2_curv0p3_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 6,466
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 86,775

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 4,878
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 85,280

Profit summary:
Round 1 day -2: 87,527
Round 1 day -1: 86,775
Round 1 day 0: 85,280
Total profit: 259,582",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l10m5m3_b5.py,0,260459.0,"om1p2_curv0p3_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 7,696
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 88,005

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 4,628
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 85,030

Profit summary:
Round 1 day -2: 87,424
Round 1 day -1: 88,005
Round 1 day 0: 85,030
Total profit: 260,459",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l8m5m3_b3.py,0,261060.0,"_mom1p2_curv0p3_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 8,326
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 88,635

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 4,425
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 84,827

Profit summary:
Round 1 day -2: 87,598
Round 1 day -1: 88,635
Round 1 day 0: 84,827
Total profit: 261,060",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l8m5m3_b5.py,0,258392.0,"_mom1p2_curv0p3_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 7,380
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 87,689

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p3_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 3,620
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 84,022

Profit summary:
Round 1 day -2: 86,681
Round 1 day -1: 87,689
Round 1 day 0: 84,022
Total profit: 258,392",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l10m5m3_b3.py,0,188281.0,"2_curv0p6_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -20,034
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 60,275

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -19,259
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 61,143

Profit summary:
Round 1 day -2: 66,863
Round 1 day -1: 60,275
Round 1 day 0: 61,143
Total profit: 188,281",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l10m5m3_b5.py,0,189922.0,"2_curv0p6_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -19,660
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 60,649

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -17,537
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 62,865

Profit summary:
Round 1 day -2: 66,408
Round 1 day -1: 60,649
Round 1 day 0: 62,865
Total profit: 189,922",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l8m5m3_b3.py,0,186710.0,"1p2_curv0p6_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -19,878
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 60,431

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -19,534
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 60,868

Profit summary:
Round 1 day -2: 65,411
Round 1 day -1: 60,431
Round 1 day 0: 60,868
Total profit: 186,710",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l8m5m3_b5.py,0,186788.0,"1p2_curv0p6_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -20,858
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 59,451

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p3_t30p0_mom1p2_curv0p6_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -18,943
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 61,459

Profit summary:
Round 1 day -2: 65,878
Round 1 day -1: 59,451
Round 1 day 0: 61,459
Total profit: 186,788",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l10m5m3_b3.py,0,273332.0,"m0p6_curv0p3_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,030
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,339

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 9,609
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,011

Profit summary:
Round 1 day -2: 90,982
Round 1 day -1: 92,339
Round 1 day 0: 90,011
Total profit: 273,332",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l10m5m3_b5.py,0,271193.0,"m0p6_curv0p3_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 11,095
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,404

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 8,888
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 89,290

Profit summary:
Round 1 day -2: 90,499
Round 1 day -1: 91,404
Round 1 day 0: 89,290
Total profit: 271,193",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l8m5m3_b3.py,0,272988.0,"mom0p6_curv0p3_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,308
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,617

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 9,059
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 89,461

Profit summary:
Round 1 day -2: 90,910
Round 1 day -1: 92,617
Round 1 day 0: 89,461
Total profit: 272,988",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l8m5m3_b5.py,0,269911.0,"mom0p6_curv0p3_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,418
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,727

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p3_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 8,541
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 88,943

Profit summary:
Round 1 day -2: 90,241
Round 1 day -1: 90,727
Round 1 day 0: 88,943
Total profit: 269,911",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l10m5m3_b3.py,0,214073.0,"p6_curv0p6_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -9,892
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 70,417

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -10,953
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 69,449

Profit summary:
Round 1 day -2: 74,207
Round 1 day -1: 70,417
Round 1 day 0: 69,449
Total profit: 214,073",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l10m5m3_b5.py,0,213718.0,"p6_curv0p6_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -9,883
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 70,426

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -10,160
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 70,242

Profit summary:
Round 1 day -2: 73,050
Round 1 day -1: 70,426
Round 1 day 0: 70,242
Total profit: 213,718",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l8m5m3_b3.py,0,209941.0,"0p6_curv0p6_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -12,111
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 68,198

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -11,537
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 68,865

Profit summary:
Round 1 day -2: 72,878
Round 1 day -1: 68,198
Round 1 day 0: 68,865
Total profit: 209,941",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l8m5m3_b5.py,0,211405.0,"0p6_curv0p6_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -10,121
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 70,188

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom0p6_curv0p6_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -11,746
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 68,656

Profit summary:
Round 1 day -2: 72,561
Round 1 day -1: 70,188
Round 1 day 0: 68,656
Total profit: 211,405",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l10m5m3_b3.py,0,257149.0,"om1p2_curv0p3_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 8,660
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 88,969

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 5,469
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 85,871

Profit summary:
Round 1 day -2: 82,309
Round 1 day -1: 88,969
Round 1 day 0: 85,871
Total profit: 257,149",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l10m5m3_b5.py,0,261336.0,"om1p2_curv0p3_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 7,537
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 87,846

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 5,342
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 85,744

Profit summary:
Round 1 day -2: 87,746
Round 1 day -1: 87,846
Round 1 day 0: 85,744
Total profit: 261,336",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l8m5m3_b3.py,0,261778.0,"_mom1p2_curv0p3_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 7,962
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 88,271

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 5,384
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 85,786

Profit summary:
Round 1 day -2: 87,721
Round 1 day -1: 88,271
Round 1 day 0: 85,786
Total profit: 261,778",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l8m5m3_b5.py,0,260067.0,"_mom1p2_curv0p3_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 7,407
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 87,716

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p3_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 4,932
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 85,334

Profit summary:
Round 1 day -2: 87,017
Round 1 day -1: 87,716
Round 1 day 0: 85,334
Total profit: 260,067",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p6_l10m5m3_b3.py,0,196252.0,"2_curv0p6_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: -20,732
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 59,577

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p6_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: -12,274
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 68,128

Profit summary:
Round 1 day -2: 68,547
Round 1 day -1: 59,577
Round 1 day 0: 68,128
Total profit: 196,252",
osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p6_l10m5m3_b5.py,0,190273.0,"2_curv0p6_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: -20,232
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 60,077

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_MOMENTUM_soft78_spr12_qg0p4_tg3p4_te2p0_ema1p1_imb1p2_zm0p9_t30p0_mom1p2_curv0p6_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: -17,463
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 62,939

Profit summary:
Round 1 day -2: 67,257
Round 1 day -1: 60,077
Round 1 day 0: 62,939
Total profit: 190,273",
